x,V,I
2.138100000000000e+004,1.910638e+000,8.936151e-005
2.139100000000000e+004,1.910678e+000,8.932161e-005
2.140100000000000e+004,1.910718e+000,8.928173e-005
2.141100000000000e+004,1.910758e+000,8.924189e-005
2.142100000000000e+004,1.910798e+000,8.920209e-005
2.143100000000000e+004,1.910838e+000,8.916232e-005
2.144100000000000e+004,1.910877e+000,8.912259e-005
2.145100000000000e+004,1.910917e+000,8.908289e-005
2.146100000000000e+004,1.910957e+000,8.904323e-005
2.147100000000000e+004,1.910996e+000,8.900360e-005
2.148100000000000e+004,1.911036e+000,8.896401e-005
2.149100000000000e+004,1.911076e+000,8.892446e-005
2.150100000000000e+004,1.911115e+000,8.888494e-005
2.151100000000000e+004,1.911155e+000,8.884545e-005
2.152100000000000e+004,1.911194e+000,8.880600e-005
2.153100000000000e+004,1.911233e+000,8.876659e-005
2.154100000000000e+004,1.911273e+000,8.872721e-005
2.155100000000000e+004,1.911312e+000,8.868786e-005
2.156100000000000e+004,1.911351e+000,8.864855e-005
2.157100000000000e+004,1.911391e+000,8.860927e-005
2.158100000000000e+004,1.911430e+000,8.857004e-005
2.159100000000000e+004,1.911469e+000,8.853083e-005
2.160100000000000e+004,1.911508e+000,8.849166e-005
2.161100000000000e+004,1.911547e+000,8.845252e-005
2.162100000000000e+004,1.911587e+000,8.841342e-005
2.163100000000000e+004,1.911626e+000,8.837436e-005
2.164100000000000e+004,1.911665e+000,8.833532e-005
2.165100000000000e+004,1.911704e+000,8.829632e-005
2.166100000000000e+004,1.911743e+000,8.825736e-005
2.167100000000000e+004,1.911782e+000,8.821843e-005
2.168100000000000e+004,1.911820e+000,8.817953e-005
2.169100000000000e+004,1.911859e+000,8.814067e-005
2.170100000000000e+004,1.911898e+000,8.810184e-005
2.171100000000000e+004,1.911937e+000,8.806305e-005
2.172100000000000e+004,1.911976e+000,8.802430e-005
2.173100000000000e+004,1.912014e+000,8.798557e-005
2.174100000000000e+004,1.912053e+000,8.794688e-005
2.175100000000000e+004,1.912092e+000,8.790822e-005
2.176100000000000e+004,1.912130e+000,8.786960e-005
2.177100000000000e+004,1.912169e+000,8.783102e-005
2.178100000000000e+004,1.912207e+000,8.779246e-005
2.179100000000000e+004,1.912246e+000,8.775394e-005
2.180100000000000e+004,1.912284e+000,8.771545e-005
2.181100000000000e+004,1.912323e+000,8.767700e-005
2.182100000000000e+004,1.912361e+000,8.763858e-005
2.183100000000000e+004,1.912400e+000,8.760019e-005
2.184100000000000e+004,1.912438e+000,8.756184e-005
2.185100000000000e+004,1.912476e+000,8.752352e-005
2.186100000000000e+004,1.912515e+000,8.748523e-005
2.187100000000000e+004,1.912553e+000,8.744698e-005
2.188100000000000e+004,1.912591e+000,8.740876e-005
2.189100000000000e+004,1.912629e+000,8.737058e-005
2.190100000000000e+004,1.912668e+000,8.733243e-005
2.191100000000000e+004,1.912706e+000,8.729431e-005
2.192100000000000e+004,1.912744e+000,8.725623e-005
2.193100000000000e+004,1.912782e+000,8.721818e-005
2.194100000000000e+004,1.912820e+000,8.718016e-005
2.195100000000000e+004,1.912858e+000,8.714217e-005
2.196100000000000e+004,1.912896e+000,8.710422e-005
2.197100000000000e+004,1.912934e+000,8.706630e-005
2.198100000000000e+004,1.912972e+000,8.702841e-005
2.199100000000000e+004,1.913009e+000,8.699056e-005
2.200100000000000e+004,1.913047e+000,8.695274e-005
2.201100000000000e+004,1.913085e+000,8.691495e-005
2.202100000000000e+004,1.913123e+000,8.687720e-005
2.203100000000000e+004,1.913161e+000,8.683948e-005
2.204100000000000e+004,1.913198e+000,8.680179e-005
2.205100000000000e+004,1.913236e+000,8.676413e-005
2.206100000000000e+004,1.913273e+000,8.672650e-005
2.207100000000000e+004,1.913311e+000,8.668892e-005
2.208100000000000e+004,1.913349e+000,8.665136e-005
2.209100000000000e+004,1.913386e+000,8.661383e-005
2.210100000000000e+004,1.913424e+000,8.657634e-005
2.211100000000000e+004,1.913461e+000,8.653888e-005
2.212100000000000e+004,1.913499e+000,8.650145e-005
2.213100000000000e+004,1.913536e+000,8.646405e-005
2.214100000000000e+004,1.913573e+000,8.642669e-005
2.215100000000000e+004,1.913611e+000,8.638936e-005
2.216100000000000e+004,1.913648e+000,8.635205e-005
2.217100000000000e+004,1.913685e+000,8.631479e-005
2.218100000000000e+004,1.913722e+000,8.627756e-005
2.219100000000000e+004,1.913760e+000,8.624035e-005
2.220100000000000e+004,1.913797e+000,8.620318e-005
2.221100000000000e+004,1.913834e+000,8.616604e-005
2.222100000000000e+004,1.913871e+000,8.612894e-005
2.223100000000000e+004,1.913908e+000,8.609186e-005
2.224100000000000e+004,1.913945e+000,8.605482e-005
2.225100000000000e+004,1.913982e+000,8.601780e-005
2.226100000000000e+004,1.914019e+000,8.598083e-005
2.227100000000000e+004,1.914056e+000,8.594388e-005
2.228100000000000e+004,1.914093e+000,8.590696e-005
2.229100000000000e+004,1.914130e+000,8.587008e-005
2.230100000000000e+004,1.914167e+000,8.583323e-005
2.231100000000000e+004,1.914204e+000,8.579640e-005
2.232100000000000e+004,1.914240e+000,8.575962e-005
2.233100000000000e+004,1.914277e+000,8.572286e-005
2.234100000000000e+004,1.914314e+000,8.568613e-005
2.235100000000000e+004,1.914351e+000,8.564944e-005
2.236100000000000e+004,1.914387e+000,8.561277e-005
2.237100000000000e+004,1.914424e+000,8.557614e-005
2.238100000000000e+004,1.914460e+000,8.553954e-005
2.239100000000000e+004,1.914497e+000,8.550297e-005
2.240100000000000e+004,1.914534e+000,8.546643e-005
2.241100000000000e+004,1.914570e+000,8.542993e-005
2.242100000000000e+004,1.914607e+000,8.539345e-005
2.243100000000000e+004,1.914643e+000,8.535701e-005
2.244100000000000e+004,1.914679e+000,8.532059e-005
2.245100000000000e+004,1.914716e+000,8.528421e-005
2.246100000000000e+004,1.914752e+000,8.524786e-005
2.247100000000000e+004,1.914788e+000,8.521154e-005
2.248100000000000e+004,1.914825e+000,8.517525e-005
2.249100000000000e+004,1.914861e+000,8.513899e-005
2.250100000000000e+004,1.914897e+000,8.510276e-005
2.251100000000000e+004,1.914933e+000,8.506657e-005
2.252100000000000e+004,1.914970e+000,8.503040e-005
2.253100000000000e+004,1.915006e+000,8.499427e-005
2.254100000000000e+004,1.915042e+000,8.495816e-005
2.255100000000000e+004,1.915078e+000,8.492208e-005
2.256100000000000e+004,1.915114e+000,8.488604e-005
2.257100000000000e+004,1.915150e+000,8.485003e-005
2.258100000000000e+004,1.915186e+000,8.481405e-005
2.259100000000000e+004,1.915222e+000,8.477809e-005
2.260100000000000e+004,1.915258e+000,8.474217e-005
2.261100000000000e+004,1.915294e+000,8.470628e-005
2.262100000000000e+004,1.915330e+000,8.467042e-005
2.263100000000000e+004,1.915365e+000,8.463459e-005
2.264100000000000e+004,1.915401e+000,8.459879e-005
2.265100000000000e+004,1.915437e+000,8.456302e-005
2.266100000000000e+004,1.915473e+000,8.452728e-005
2.267100000000000e+004,1.915508e+000,8.449157e-005
2.268100000000000e+004,1.915544e+000,8.445590e-005
2.269100000000000e+004,1.915580e+000,8.442024e-005
2.270100000000000e+004,1.915615e+000,8.438463e-005
2.271100000000000e+004,1.915651e+000,8.434903e-005
2.272100000000000e+004,1.915686e+000,8.431348e-005
2.273100000000000e+004,1.915722e+000,8.427795e-005
2.274100000000000e+004,1.915758e+000,8.424245e-005
2.275100000000000e+004,1.915793e+000,8.420698e-005
2.276100000000000e+004,1.915828e+000,8.417154e-005
2.277100000000000e+004,1.915864e+000,8.413613e-005
2.278100000000000e+004,1.915899e+000,8.410075e-005
2.279100000000000e+004,1.915935e+000,8.406540e-005
2.280100000000000e+004,1.915970e+000,8.403009e-005
2.281100000000000e+004,1.916005e+000,8.399479e-005
2.282100000000000e+004,1.916040e+000,8.395953e-005
2.283100000000000e+004,1.916076e+000,8.392430e-005
2.284100000000000e+004,1.916111e+000,8.388910e-005
2.285100000000000e+004,1.916146e+000,8.385393e-005
2.286100000000000e+004,1.916181e+000,8.381878e-005
2.287100000000000e+004,1.916216e+000,8.378367e-005
2.288100000000000e+004,1.916251e+000,8.374859e-005
2.289100000000000e+004,1.916286e+000,8.371353e-005
2.290100000000000e+004,1.916322e+000,8.367850e-005
2.291100000000000e+004,1.916356e+000,8.364351e-005
2.292100000000000e+004,1.916391e+000,8.360855e-005
2.293100000000000e+004,1.916426e+000,8.357361e-005
2.294100000000000e+004,1.916461e+000,8.353870e-005
2.295100000000000e+004,1.916496e+000,8.350382e-005
2.296100000000000e+004,1.916531e+000,8.346897e-005
2.297100000000000e+004,1.916566e+000,8.343415e-005
2.298100000000000e+004,1.916601e+000,8.339935e-005
2.299100000000000e+004,1.916635e+000,8.336460e-005
2.300100000000000e+004,1.916670e+000,8.332986e-005
2.301100000000000e+004,1.916705e+000,8.329516e-005
2.302100000000000e+004,1.916739e+000,8.326048e-005
2.303100000000000e+004,1.916774e+000,8.322583e-005
2.304100000000000e+004,1.916809e+000,8.319122e-005
2.305100000000000e+004,1.916843e+000,8.315663e-005
2.306100000000000e+004,1.916878e+000,8.312207e-005
2.307100000000000e+004,1.916912e+000,8.308754e-005
2.308100000000000e+004,1.916947e+000,8.305303e-005
2.309100000000000e+004,1.916981e+000,8.301855e-005
2.310100000000000e+004,1.917016e+000,8.298411e-005
2.311100000000000e+004,1.917050e+000,8.294969e-005
2.312100000000000e+004,1.917085e+000,8.291530e-005
2.313100000000000e+004,1.917119e+000,8.288094e-005
2.314100000000000e+004,1.917153e+000,8.284661e-005
2.315100000000000e+004,1.917188e+000,8.281231e-005
2.316100000000000e+004,1.917222e+000,8.277803e-005
2.317100000000000e+004,1.917256e+000,8.274378e-005
2.318100000000000e+004,1.917290e+000,8.270956e-005
2.319100000000000e+004,1.917325e+000,8.267537e-005
2.320100000000000e+004,1.917359e+000,8.264121e-005
2.321100000000000e+004,1.917393e+000,8.260708e-005
2.322100000000000e+004,1.917427e+000,8.257297e-005
2.323100000000000e+004,1.917461e+000,8.253890e-005
2.324100000000000e+004,1.917495e+000,8.250485e-005
2.325100000000000e+004,1.917529e+000,8.247083e-005
2.326100000000000e+004,1.917563e+000,8.243683e-005
2.327100000000000e+004,1.917597e+000,8.240287e-005
2.328100000000000e+004,1.917631e+000,8.236893e-005
2.329100000000000e+004,1.917665e+000,8.233502e-005
2.330100000000000e+004,1.917699e+000,8.230114e-005
2.331100000000000e+004,1.917733e+000,8.226729e-005
2.332100000000000e+004,1.917767e+000,8.223346e-005
2.333100000000000e+004,1.917800e+000,8.219967e-005
2.334100000000000e+004,1.917834e+000,8.216589e-005
2.335100000000000e+004,1.917868e+000,8.213215e-005
2.336100000000000e+004,1.917902e+000,8.209844e-005
2.337100000000000e+004,1.917935e+000,8.206475e-005
2.338100000000000e+004,1.917969e+000,8.203109e-005
2.339100000000000e+004,1.918002e+000,8.199746e-005
2.340100000000000e+004,1.918036e+000,8.196385e-005
2.341100000000000e+004,1.918070e+000,8.193028e-005
2.342100000000000e+004,1.918103e+000,8.189673e-005
2.343100000000000e+004,1.918137e+000,8.186320e-005
2.344100000000000e+004,1.918170e+000,8.182971e-005
2.345100000000000e+004,1.918204e+000,8.179624e-005
2.346100000000000e+004,1.918237e+000,8.176281e-005
2.347100000000000e+004,1.918271e+000,8.172939e-005
2.348100000000000e+004,1.918304e+000,8.169601e-005
2.349100000000000e+004,1.918337e+000,8.166265e-005
2.350100000000000e+004,1.918371e+000,8.162932e-005
2.351100000000000e+004,1.918404e+000,8.159602e-005
2.352100000000000e+004,1.918437e+000,8.156274e-005
2.353100000000000e+004,1.918471e+000,8.152949e-005
2.354100000000000e+004,1.918504e+000,8.149627e-005
2.355100000000000e+004,1.918537e+000,8.146308e-005
2.356100000000000e+004,1.918570e+000,8.142991e-005
2.357100000000000e+004,1.918603e+000,8.139677e-005
2.358100000000000e+004,1.918636e+000,8.136366e-005
2.359100000000000e+004,1.918669e+000,8.133057e-005
2.360100000000000e+004,1.918702e+000,8.129750e-005
2.361100000000000e+004,1.918736e+000,8.126447e-005
2.362100000000000e+004,1.918769e+000,8.123147e-005
2.363100000000000e+004,1.918802e+000,8.119849e-005
2.364100000000000e+004,1.918834e+000,8.116553e-005
2.365100000000000e+004,1.918867e+000,8.113261e-005
2.366100000000000e+004,1.918900e+000,8.109972e-005
2.367100000000000e+004,1.918933e+000,8.106684e-005
2.368100000000000e+004,1.918966e+000,8.103399e-005
2.369100000000000e+004,1.918999e+000,8.100118e-005
2.370100000000000e+004,1.919032e+000,8.096838e-005
2.371100000000000e+004,1.919064e+000,8.093561e-005
2.372100000000000e+004,1.919097e+000,8.090288e-005
2.373100000000000e+004,1.919130e+000,8.087017e-005
2.374100000000000e+004,1.919163e+000,8.083748e-005
2.375100000000000e+004,1.919195e+000,8.080481e-005
2.376100000000000e+004,1.919228e+000,8.077218e-005
2.377100000000000e+004,1.919260e+000,8.073958e-005
2.378100000000000e+004,1.919293e+000,8.070700e-005
2.379100000000000e+004,1.919326e+000,8.067444e-005
2.380100000000000e+004,1.919358e+000,8.064191e-005
2.381100000000000e+004,1.919391e+000,8.060941e-005
2.382100000000000e+004,1.919423e+000,8.057693e-005
2.383100000000000e+004,1.919456e+000,8.054448e-005
2.384100000000000e+004,1.919488e+000,8.051206e-005
2.385100000000000e+004,1.919520e+000,8.047966e-005
2.386100000000000e+004,1.919553e+000,8.044729e-005
2.387100000000000e+004,1.919585e+000,8.041494e-005
2.388100000000000e+004,1.919617e+000,8.038262e-005
2.389100000000000e+004,1.919650e+000,8.035033e-005
2.390100000000000e+004,1.919682e+000,8.031806e-005
2.391100000000000e+004,1.919714e+000,8.028582e-005
2.392100000000000e+004,1.919746e+000,8.025360e-005
2.393100000000000e+004,1.919779e+000,8.022141e-005
2.394100000000000e+004,1.919811e+000,8.018925e-005
2.395100000000000e+004,1.919843e+000,8.015711e-005
2.396100000000000e+004,1.919875e+000,8.012499e-005
2.397100000000000e+004,1.919907e+000,8.009290e-005
2.398100000000000e+004,1.919939e+000,8.006085e-005
2.399100000000000e+004,1.919971e+000,8.002881e-005
2.400100000000000e+004,1.920003e+000,7.999680e-005
2.401100000000000e+004,1.920035e+000,7.996482e-005
2.402100000000000e+004,1.920067e+000,7.993286e-005
2.403100000000000e+004,1.920099e+000,7.990092e-005
2.404100000000000e+004,1.920131e+000,7.986902e-005
2.405100000000000e+004,1.920163e+000,7.983713e-005
2.406100000000000e+004,1.920195e+000,7.980527e-005
2.407100000000000e+004,1.920227e+000,7.977345e-005
2.408100000000000e+004,1.920258e+000,7.974164e-005
2.409100000000000e+004,1.920290e+000,7.970985e-005
2.410100000000000e+004,1.920322e+000,7.967810e-005
2.411100000000000e+004,1.920354e+000,7.964637e-005
2.412100000000000e+004,1.920385e+000,7.961466e-005
2.413100000000000e+004,1.920417e+000,7.958298e-005
2.414100000000000e+004,1.920449e+000,7.955133e-005
2.415100000000000e+004,1.920480e+000,7.951970e-005
2.416100000000000e+004,1.920512e+000,7.948810e-005
2.417100000000000e+004,1.920543e+000,7.945652e-005
2.418100000000000e+004,1.920575e+000,7.942496e-005
2.419100000000000e+004,1.920607e+000,7.939344e-005
2.420100000000000e+004,1.920638e+000,7.936193e-005
2.421100000000000e+004,1.920670e+000,7.933045e-005
2.422100000000000e+004,1.920701e+000,7.929900e-005
2.423100000000000e+004,1.920732e+000,7.926757e-005
2.424100000000000e+004,1.920764e+000,7.923616e-005
2.425100000000000e+004,1.920795e+000,7.920479e-005
2.426100000000000e+004,1.920827e+000,7.917343e-005
2.427100000000000e+004,1.920858e+000,7.914210e-005
2.428100000000000e+004,1.920889e+000,7.911080e-005
2.429100000000000e+004,1.920920e+000,7.907952e-005
2.430100000000000e+004,1.920952e+000,7.904826e-005
2.431100000000000e+004,1.920983e+000,7.901703e-005
2.432100000000000e+004,1.921014e+000,7.898582e-005
2.433100000000000e+004,1.921045e+000,7.895464e-005
2.434100000000000e+004,1.921077e+000,7.892348e-005
2.435100000000000e+004,1.921108e+000,7.889235e-005
2.436100000000000e+004,1.921139e+000,7.886125e-005
2.437100000000000e+004,1.921170e+000,7.883016e-005
2.438100000000000e+004,1.921201e+000,7.879910e-005
2.439100000000000e+004,1.921232e+000,7.876807e-005
2.440100000000000e+004,1.921263e+000,7.873706e-005
2.441100000000000e+004,1.921294e+000,7.870607e-005
2.442100000000000e+004,1.921325e+000,7.867511e-005
2.443100000000000e+004,1.921356e+000,7.864417e-005
2.444100000000000e+004,1.921387e+000,7.861326e-005
2.445100000000000e+004,1.921418e+000,7.858237e-005
2.446100000000000e+004,1.921448e+000,7.855151e-005
2.447100000000000e+004,1.921479e+000,7.852067e-005
2.448100000000000e+004,1.921510e+000,7.848986e-005
2.449100000000000e+004,1.921541e+000,7.845907e-005
2.450100000000000e+004,1.921572e+000,7.842830e-005
2.451100000000000e+004,1.921602e+000,7.839756e-005
2.452100000000000e+004,1.921633e+000,7.836684e-005
2.453100000000000e+004,1.921664e+000,7.833614e-005
2.454100000000000e+004,1.921695e+000,7.830547e-005
2.455100000000000e+004,1.921725e+000,7.827482e-005
2.456100000000000e+004,1.921756e+000,7.824420e-005
2.457100000000000e+004,1.921786e+000,7.821360e-005
2.458100000000000e+004,1.921817e+000,7.818302e-005
2.459100000000000e+004,1.921848e+000,7.815247e-005
2.460100000000000e+004,1.921878e+000,7.812195e-005
2.461100000000000e+004,1.921908e+000,7.809144e-005
2.462100000000000e+004,1.921939e+000,7.806096e-005
2.463100000000000e+004,1.921970e+000,7.803051e-005
2.464100000000000e+004,1.922000e+000,7.800008e-005
2.465100000000000e+004,1.922030e+000,7.796967e-005
2.466100000000000e+004,1.922061e+000,7.793929e-005
2.467100000000000e+004,1.922091e+000,7.790892e-005
2.468100000000000e+004,1.922121e+000,7.787859e-005
2.469100000000000e+004,1.922152e+000,7.784827e-005
2.470100000000000e+004,1.922182e+000,7.781798e-005
2.471100000000000e+004,1.922212e+000,7.778771e-005
2.472100000000000e+004,1.922243e+000,7.775748e-005
2.473100000000000e+004,1.922273e+000,7.772726e-005
2.474100000000000e+004,1.922303e+000,7.769706e-005
2.475100000000000e+004,1.922333e+000,7.766689e-005
2.476100000000000e+004,1.922363e+000,7.763674e-005
2.477100000000000e+004,1.922393e+000,7.760662e-005
2.478100000000000e+004,1.922423e+000,7.757651e-005
2.479100000000000e+004,1.922454e+000,7.754643e-005
2.480100000000000e+004,1.922484e+000,7.751638e-005
2.481100000000000e+004,1.922514e+000,7.748634e-005
2.482100000000000e+004,1.922544e+000,7.745633e-005
2.483100000000000e+004,1.922574e+000,7.742635e-005
2.484100000000000e+004,1.922604e+000,7.739638e-005
2.485100000000000e+004,1.922634e+000,7.736644e-005
2.486100000000000e+004,1.922663e+000,7.733653e-005
2.487100000000000e+004,1.922693e+000,7.730663e-005
2.488100000000000e+004,1.922723e+000,7.727677e-005
2.489100000000000e+004,1.922753e+000,7.724692e-005
2.490100000000000e+004,1.922783e+000,7.721710e-005
2.491100000000000e+004,1.922813e+000,7.718729e-005
2.492100000000000e+004,1.922843e+000,7.715751e-005
2.493100000000000e+004,1.922872e+000,7.712776e-005
2.494100000000000e+004,1.922902e+000,7.709803e-005
2.495100000000000e+004,1.922932e+000,7.706832e-005
"2,50E+19","1,92E+06","7,70E+01"
"2,50E+19","1,92E+06","7,70E+01"
"2,50E+19","1,92E+06","7,70E+01"
"2,50E+19","1,92E+06","7,69E+01"
"2,50E+19","1,92E+06","7,69E+01"
"2,50E+19","1,92E+06","7,69E+01"
"2,50E+19","1,92E+06","7,69E+01"
"2,50E+19","1,92E+06","7,68E+01"
"2,50E+19","1,92E+06","7,68E+01"
"2,51E+19","1,92E+06","7,68E+01"
"2,51E+19","1,92E+06","7,67E+01"
"2,51E+19","1,92E+06","7,67E+01"
"2,51E+19","1,92E+06","7,67E+01"
"2,51E+19","1,92E+06","7,67E+01"
"2,51E+19","1,92E+06","7,66E+01"
"2,51E+19","1,92E+06","7,66E+01"
"2,51E+19","1,92E+06","7,66E+01"
"2,51E+19","1,92E+06","7,65E+01"
"2,51E+19","1,92E+06","7,65E+01"
"2,52E+19","1,92E+06","7,65E+01"
"2,52E+19","1,92E+06","7,64E+01"
"2,52E+19","1,92E+06","7,64E+01"
"2,52E+19","1,92E+06","7,64E+01"
"2,52E+19","1,92E+06","7,64E+01"
"2,52E+19","1,92E+06","7,63E+01"
"2,52E+19","1,92E+06","7,63E+01"
"2,52E+19","1,92E+06","7,63E+01"
"2,52E+19","1,92E+06","7,62E+01"
"2,52E+19","1,92E+06","7,62E+01"
"2,53E+19","1,92E+06","7,62E+01"
"2,53E+19","1,92E+06","7,62E+01"
"2,53E+19","1,92E+06","7,61E+01"
"2,53E+19","1,92E+06","7,61E+01"
"2,53E+19","1,92E+06","7,61E+01"
"2,53E+19","1,92E+06","7,60E+01"
"2,53E+19","1,92E+06","7,60E+01"
"2,53E+19","1,92E+06","7,60E+01"
"2,53E+19","1,92E+06","7,60E+01"
"2,53E+19","1,92E+06","7,59E+01"
"2,54E+19","1,92E+06","7,59E+01"
"2,54E+19","1,92E+06","7,59E+01"
"2,54E+19","1,92E+06","7,58E+01"
"2,54E+19","1,92E+06","7,58E+01"
"2,54E+19","1,92E+06","7,58E+01"
"2,54E+19","1,92E+06","7,58E+01"
"2,54E+19","1,92E+06","7,57E+01"
"2,54E+19","1,92E+06","7,57E+01"
"2,54E+19","1,92E+06","7,57E+01"
"2,54E+19","1,92E+06","7,56E+01"
"2,55E+19","1,92E+06","7,56E+01"
"2,55E+19","1,92E+06","7,56E+01"
"2,55E+19","1,92E+06","7,56E+01"
"2,55E+19","1,92E+06","7,55E+01"
"2,55E+19","1,92E+06","7,55E+01"
"2,55E+19","1,92E+06","7,55E+01"
"2,55E+19","1,92E+06","7,54E+01"
"2,55E+19","1,92E+06","7,54E+01"
"2,55E+19","1,92E+06","7,54E+01"
"2,55E+19","1,92E+06","7,54E+01"
"2,56E+19","1,92E+06","7,53E+01"
"2,56E+19","1,92E+06","7,53E+01"
"2,56E+19","1,92E+06","7,53E+01"
"2,56E+19","1,92E+06","7,52E+01"
"2,56E+19","1,92E+06","7,52E+01"
"2,56E+19","1,92E+06","7,52E+01"
"2,56E+19","1,92E+06","7,52E+01"
"2,56E+19","1,92E+06","7,51E+01"
"2,56E+19","1,92E+06","7,51E+01"
"2,56E+19","1,92E+06","7,51E+01"
"2,57E+19","1,92E+06","7,50E+01"
"2,57E+19","1,92E+06","7,50E+01"
"2,57E+19","1,93E+06","7,50E+01"
"2,57E+19","1,93E+06","7,50E+01"
"2,57E+19","1,93E+06","7,49E+01"
"2,57E+19","1,93E+06","7,49E+01"
"2,57E+19","1,93E+06","7,49E+01"
"2,57E+19","1,93E+06","7,48E+01"
"2,57E+19","1,93E+06","7,48E+01"
"2,57E+19","1,93E+06","7,48E+01"
"2,58E+19","1,93E+06","7,48E+01"
"2,58E+19","1,93E+06","7,47E+01"
"2,58E+19","1,93E+06","7,47E+01"
"2,58E+19","1,93E+06","7,47E+01"
"2,58E+19","1,93E+06","7,47E+01"
"2,58E+19","1,93E+06","7,46E+01"
"2,58E+19","1,93E+06","7,46E+01"
"2,58E+19","1,93E+06","7,46E+01"
"2,58E+19","1,93E+06","7,45E+01"
"2,58E+19","1,93E+06","7,45E+01"
"2,59E+19","1,93E+06","7,45E+01"
"2,59E+19","1,93E+06","7,45E+01"
"2,59E+19","1,93E+06","7,44E+01"
"2,59E+19","1,93E+06","7,44E+01"
"2,59E+19","1,93E+06","7,44E+01"
"2,59E+19","1,93E+06","7,43E+01"
"2,59E+19","1,93E+06","7,43E+01"
"2,59E+19","1,93E+06","7,43E+01"
"2,59E+19","1,93E+06","7,43E+01"
"2,59E+19","1,93E+06","7,42E+01"
"2,60E+19","1,93E+06","7,42E+01"
"2,60E+19","1,93E+06","7,42E+01"
"2,60E+19","1,93E+06","7,42E+01"
"2,60E+19","1,93E+06","7,41E+01"
"2,60E+19","1,93E+06","7,41E+01"
"2,60E+19","1,93E+06","7,41E+01"
"2,60E+19","1,93E+06","7,40E+01"
"2,60E+19","1,93E+06","7,40E+01"
"2,60E+19","1,93E+06","7,40E+01"
"2,60E+19","1,93E+06","7,40E+01"
"2,61E+19","1,93E+06","7,39E+01"
"2,61E+19","1,93E+06","7,39E+01"
"2,61E+19","1,93E+06","7,39E+01"
"2,61E+19","1,93E+06","7,39E+01"
"2,61E+19","1,93E+06","7,38E+01"
"2,61E+19","1,93E+06","7,38E+01"
"2,61E+19","1,93E+06","7,38E+01"
"2,61E+19","1,93E+06","7,37E+01"
"2,61E+19","1,93E+06","7,37E+01"
"2,61E+19","1,93E+06","7,37E+01"
"2,62E+19","1,93E+06","7,37E+01"
"2,62E+19","1,93E+06","7,36E+01"
"2,62E+19","1,93E+06","7,36E+01"
"2,62E+19","1,93E+06","7,36E+01"
"2,62E+19","1,93E+06","7,36E+01"
"2,62E+19","1,93E+06","7,35E+01"
"2,62E+19","1,93E+06","7,35E+01"
"2,62E+19","1,93E+06","7,35E+01"
"2,62E+19","1,93E+06","7,34E+01"
"2,62E+19","1,93E+06","7,34E+01"
"2,63E+19","1,93E+06","7,34E+01"
"2,63E+19","1,93E+06","7,34E+01"
"2,63E+19","1,93E+06","7,33E+01"
"2,63E+19","1,93E+06","7,33E+01"
"2,63E+19","1,93E+06","7,33E+01"
"2,63E+19","1,93E+06","7,33E+01"
"2,63E+19","1,93E+06","7,32E+01"
"2,63E+19","1,93E+06","7,32E+01"
"2,63E+19","1,93E+06","7,32E+01"
"2,63E+19","1,93E+06","7,32E+01"
"2,64E+19","1,93E+06","7,31E+01"
"2,64E+19","1,93E+06","7,31E+01"
"2,64E+19","1,93E+06","7,31E+01"
"2,64E+19","1,93E+06","7,30E+01"
"2,64E+19","1,93E+06","7,30E+01"
"2,64E+19","1,93E+06","7,30E+01"
"2,64E+19","1,93E+06","7,30E+01"
"2,64E+19","1,93E+06","7,29E+01"
"2,64E+19","1,93E+06","7,29E+01"
"2,64E+19","1,93E+06","7,29E+01"
"2,65E+19","1,93E+06","7,29E+01"
"2,65E+19","1,93E+06","7,28E+01"
"2,65E+19","1,93E+06","7,28E+01"
"2,65E+19","1,93E+06","7,28E+01"
"2,65E+19","1,93E+06","7,28E+01"
"2,65E+19","1,93E+06","7,27E+01"
"2,65E+19","1,93E+06","7,27E+01"
"2,65E+19","1,93E+06","7,27E+01"
"2,65E+19","1,93E+06","7,26E+01"
"2,65E+19","1,93E+06","7,26E+01"
"2,66E+19","1,93E+06","7,26E+01"
"2,66E+19","1,93E+06","7,26E+01"
"2,66E+19","1,93E+06","7,25E+01"
"2,66E+19","1,93E+06","7,25E+01"
"2,66E+19","1,93E+06","7,25E+01"
"2,66E+19","1,93E+06","7,25E+01"
"2,66E+19","1,93E+06","7,24E+01"
"2,66E+19","1,93E+06","7,24E+01"
"2,66E+19","1,93E+06","7,24E+01"
"2,66E+19","1,93E+06","7,24E+01"
"2,67E+19","1,93E+06","7,23E+01"
"2,67E+19","1,93E+06","7,23E+01"
"2,67E+19","1,93E+06","7,23E+01"
"2,67E+19","1,93E+06","7,23E+01"
"2,67E+19","1,93E+06","7,22E+01"
"2,67E+19","1,93E+06","7,22E+01"
"2,67E+19","1,93E+06","7,22E+01"
"2,67E+19","1,93E+06","7,21E+01"
"2,67E+19","1,93E+06","7,21E+01"
"2,67E+19","1,93E+06","7,21E+01"
"2,68E+19","1,93E+06","7,21E+01"
"2,68E+19","1,93E+06","7,20E+01"
"2,68E+19","1,93E+06","7,20E+01"
"2,68E+19","1,93E+06","7,20E+01"
"2,68E+19","1,93E+06","7,20E+01"
"2,68E+19","1,93E+06","7,19E+01"
"2,68E+19","1,93E+06","7,19E+01"
"2,68E+19","1,93E+06","7,19E+01"
"2,68E+19","1,93E+06","7,19E+01"
